conference,conferenceLabel,ShortName,country,countryLabel,location,locationLabel,StartTime,EndTime
http://www.wikidata.org/entity/Q106336201,"22nd International Conference on Digital Signal Processing, DSP 2017, London, United Kingdom, August 23-25, 2017",DSP 2017,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84,London,2017/8/23 2:00,2017/8/25 2:00
http://www.wikidata.org/entity/Q106336202,"2016 IEEE International Conference on Digital Signal Processing, DSP 2016, Beijing, China, October 16-18, 2016",DSP 2016,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,2016/10/16 2:00,2016/10/18 2:00
http://www.wikidata.org/entity/Q106336203,"2015 IEEE International Conference on Digital Signal Processing, DSP 2015, Singapore, July 21-24, 2015",DSP 2015,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q334,Singapore,2015/7/21 2:00,2015/7/24 2:00
http://www.wikidata.org/entity/Q106336204,"ICDSP 2020: 4th International Conference on Digital Signal Processing, Chengdu, China, June 19-21, 2020",ICDSP 2020,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q30002,Chengdu,2020/6/19 2:00,2020/6/21 2:00
http://www.wikidata.org/entity/Q106336205,"Discovery Science, 11th International Conference, DS 2008, Budapest, Hungary, October 13-16, 2008",DS 2008,http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q1781,Budapest,2008/10/13 2:00,2008/10/16 2:00
http://www.wikidata.org/entity/Q106336206,"Discovery Science, 10th International Conference, DS 2007, Sendai, Japan, October 1-4, 2007",DS 2007,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q46747,Sendai,2007/10/1 2:00,2007/10/4 2:00
http://www.wikidata.org/entity/Q106336207,"Discovery Science, 5th International Conference, DS 2002, Lübeck, Germany, November 24-26, 2002",DS 2002,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2843,Lübeck,2002/11/24 1:00,2002/11/26 1:00
http://www.wikidata.org/entity/Q106336208,"Distributed Computing and Internet Technology - 17th International Conference, ICDCIT 2021, Bhubaneswar, India, January 7-10, 2021",ICDCIT 2021,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q171771,Bhubaneswar,2021/1/7 1:00,2021/1/10 1:00
http://www.wikidata.org/entity/Q106336209,"Distributed Computing and Internet Technology - 13th International Conference, ICDCIT 2017, Bhubaneswar, India, January 13-16, 2017",ICDCIT 2017,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q171771,Bhubaneswar,2017/1/13 1:00,2017/1/16 1:00
http://www.wikidata.org/entity/Q106336210,"Distributed Computing and Internet Technology - 8th International Conference, ICDCIT 2012, Bhubaneswar, India, February 2-4, 2012",ICDCIT 2012,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q171771,Bhubaneswar,2012/2/2 1:00,2012/2/4 1:00
http://www.wikidata.org/entity/Q106336211,"Distributed Computing and Internet Technology, Second International Conference, ICDCIT 2005, Bhubaneswar, India, December 22-24, 2005",ICDCIT 2005,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q171771,Bhubaneswar,2005/12/22 1:00,2005/12/24 1:00
http://www.wikidata.org/entity/Q106336212,"16th International Conference on Distributed Computing in Sensor Systems, DCOSS 2020, Marina del Rey, CA, USA, May 25-27, 2020",DCOSS 2020,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q988140,Marina del Rey,2020/5/25 2:00,2020/5/27 2:00
http://www.wikidata.org/entity/Q106336213,"13th International Conference on Distributed Computing in Sensor Systems, DCOSS 2017, Ottawa, ON, Canada, June 5-7, 2017",DCOSS 2017,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q1930,Ottawa,2017/6/5 2:00,2017/6/7 2:00
http://www.wikidata.org/entity/Q106336214,"2015 International Conference on Distributed Computing in Sensor Systems, DCOSS 2015, Fortaleza, Brazil, June 10-12, 2015",DCOSS 2015,http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q43463,Fortaleza,2015/6/10 2:00,2015/6/12 2:00
http://www.wikidata.org/entity/Q106336215,"2018 International Conference on Education Technology Management, ICETM 2018, Barcelona, Spain, December 19-21, 2018",ICETM 2018,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q1492,Barcelona,2018/12/19 1:00,2018/12/21 1:00
http://www.wikidata.org/entity/Q106336216,"17th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2020, Mexico City, Mexico, November 11-13, 2020",CCE 2020,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q1489,Mexico City,2020/11/11 1:00,2020/11/13 1:00
http://www.wikidata.org/entity/Q106336217,"13th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2016, Mexico City, Mexico, September 26-30, 2016",CCE 2016,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q1489,Mexico City,2016/9/26 2:00,2016/9/30 2:00
http://www.wikidata.org/entity/Q106336218,"11th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2014, Campeche, Mexico, September 29 - October 3, 2014",CCE 2014,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q61301,San Francisco de Campeche,2014/9/29 2:00,2014/10/3 2:00
http://www.wikidata.org/entity/Q106336219,"9th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2012, Mexico City, Mexico, September 26-28, 2012",CCE 2012,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q1489,Mexico City,2012/9/26 2:00,2012/9/28 2:00
http://www.wikidata.org/entity/Q106336220,"8th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2011, Merida City, Mexico, October 26-28, 2011",CCE 2011,http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q165204,Mérida,2011/10/26 2:00,2011/10/28 2:00
http://www.wikidata.org/entity/Q106336221,"Fourteenth International Conference on Electronic Commerce, ICEC '12, Singapore, August 7-8, 2012",ICEC 2012,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q334,Singapore,2012/8/7 2:00,2012/8/8 2:00
http://www.wikidata.org/entity/Q106336222,"11th International Conference on Electronic Commerce 2009, Taipei, Taiwan, August 12-15, 2009",ICEC 2009,http://www.wikidata.org/entity/Q716489,Republic of Taiwan,http://www.wikidata.org/entity/Q1867,Taipei,2009/8/12 2:00,2009/8/15 2:00
http://www.wikidata.org/entity/Q106336223,"7th International Conference on Electronic Commerce, ICEC 2005, Xi'an, China, August 15-17, 2005",ICEC 2005,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q5826,Xi'an,2005/8/15 2:00,2005/8/17 2:00
http://www.wikidata.org/entity/Q106336225,"E-Commerce and Web Technologies, 11th International Conference, EC-Web 2010, Bilbao, Spain, September 1-3, 2010",EC-Web 2010,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q8692,Bilbao,2010/9/1 2:00,2010/9/3 2:00
http://www.wikidata.org/entity/Q106336226,"E-Commerce and Web Technologies, 10th International Conference, EC-Web 2009, Linz, Austria, September 1-4, 2009",EC-Web 2009,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q41329,Linz,2009/9/1 2:00,2009/9/4 2:00
http://www.wikidata.org/entity/Q106336227,"E-Commerce and Web Technologies, Third International Conference, EC-Web 2002, Aix-en-Provence, France, September 2-6, 2002",EC-Web 2002,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q47465,Aix-en-Provence,2002/9/2 2:00,2002/9/6 2:00
http://www.wikidata.org/entity/Q106336228,"Electronic Commerce and Web Technologies, Second International Conference, EC-Web 2001 Munich, Germany, September 4-6, 2001",EC-Web 2001,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1726,Munich,2001/9/4 2:00,2001/9/6 2:00
http://www.wikidata.org/entity/Q106336230,"Electronic Governance and Open Society: Challenges in Eurasia - 6th International Conference, EGOSE 2019, St. Petersburg, Russia, November 13-14, 2019",EGOSE 2019,http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q656,Saint Petersburg,2019/11/13 1:00,2019/11/14 1:00
http://www.wikidata.org/entity/Q106336231,"2015 2nd International Conference on Electronic Governance and Open Society: Challenges in Eurasia, EGOSE 2015, St. Petersburg, Russian Federation, November 24-25, 2015",EGOSE 2015,http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q656,Saint Petersburg,2015/11/24 1:00,2015/11/25 1:00
http://www.wikidata.org/entity/Q106336232,"6th International Conference on Electronic Voting: Verifying the Vote, EVOTE 2014, Lochau / Bregenz, Austria, October 29-31, 2014",EVOTE 2014,http://www.wikidata.org/entity/Q40,Austria,http://www.wikidata.org/entity/Q1737,Bregenz,2014/10/29 1:00,2014/10/31 1:00
http://www.wikidata.org/entity/Q106336233,"14th IEEE International Conference on Electronics, Circuits, and Systems, ICECS 2007, Marrakech, Morocco, December 11-14, 2007",ICECS 2007,http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q101625,Marrakesh,2007/12/11 1:00,2007/12/14 1:00
http://www.wikidata.org/entity/Q106339498,"24th Western Canadian Conference on Computing Education, WCCCE '19, Calgary, AB, Canada, May 3-4, 2019",WCCCE 2019,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q36312,Calgary,2019/5/3 2:00,2019/5/4 2:00
http://www.wikidata.org/entity/Q106339499,"19th Western Canadian Conference on Computing Education, WCCCE '14, Richmond, BC, Canada, May 2-3, 2014",WCCCE 2014,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q236837,Richmond,2014/5/2 2:00,2014/5/3 2:00
http://www.wikidata.org/entity/Q106339501,"2014 Winter Simulation Conference, Savannah, GA, USA, December 7-10, 2014",WSC 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q83813,Savannah,2014/12/7 1:00,2014/12/10 1:00
http://www.wikidata.org/entity/Q106339502,"Winter Simulation Conference, WSC 2007, Washington, DC, USA, December 9-12, 2007",WSC 2007,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",2007/12/9 1:00,2007/12/12 1:00
http://www.wikidata.org/entity/Q106339503,"37th Winter Simulation Conference, Orlando, FL, USA, December 4-7, 2005",WSC 2005,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49233,Orlando,2005/12/4 1:00,2005/12/7 1:00
http://www.wikidata.org/entity/Q106339504,"28th conference on Winter simulation, WSC 1996, Coronado, CA, USA, December 8-11, 1996",WSC 1996,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q828753,Coronado,1996/12/8 1:00,1996/12/11 1:00
http://www.wikidata.org/entity/Q106339505,"26th conference on Winter simulation, WSC 1994, Lake Buena Vista, FL, USA, December 11-14, 1994",WSC 1994,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2154539,Lake Buena Vista,1994/12/11 1:00,1994/12/14 1:00
http://www.wikidata.org/entity/Q106339506,"23th Winter Simulation Conference, Phoenix, Arizona, USA, December 8-11, 1991",WSC 1991,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16556,Phoenix,1991/12/8 1:00,1991/12/11 1:00
http://www.wikidata.org/entity/Q106339507,"22th Winter Simulation Conference, New Orleans, Louisiana, USA, December 9-12, 1990",WSC 1990,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q34404,New Orleans,1990/12/9 1:00,1990/12/12 1:00
http://www.wikidata.org/entity/Q106339508,"20th conference on Winter simulation, WSC 1988, San Diego, California, USA, December 12-14, 1988",WSC 1988,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,1988/12/12 1:00,1988/12/14 1:00
http://www.wikidata.org/entity/Q106339509,"19th conference on Winter simulation, WSC 1987, Atlanta, GA, USA, December 14-16, 1987",WSC 1987,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23556,Atlanta,1987/12/14 1:00,1987/12/16 1:00
http://www.wikidata.org/entity/Q106339510,"17th conference on Winter simulation, WSC 1985, San Francisco, CA, USA, December 11-13, 1985",WSC 1985,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q62,San Francisco,1985/12/11 1:00,1985/12/13 1:00
http://www.wikidata.org/entity/Q106339511,"11th conference on Winter simulation, WSC 1979, San Diego, CA, USA, December 3-5, 1979",WSC 1979,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,1979/12/3 1:00,1979/12/5 1:00
http://www.wikidata.org/entity/Q106339513,"9th conference on Winter simulation, WSC 1977, Gaithersburg, MD, USA, December 5-7, 1977",WSC 1977,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q752719,Gaithersburg,1977/12/5 1:00,1977/12/7 1:00
http://www.wikidata.org/entity/Q106339514,"Wired/Wireless Internet Communications, 6th International Conference, WWIC 2008, Tampere, Finland, May 28-30, 2008",WWIC 2008,http://www.wikidata.org/entity/Q33,Finland,http://www.wikidata.org/entity/Q40840,Tampere,2008/5/28 2:00,2008/5/30 2:00
http://www.wikidata.org/entity/Q106339515,"Wired/Wireless Internet Communications, 5th International Conference, WWIC 2007, Coimbra, Portugal, May 23-25, 2007",WWIC 2007,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q45412,Coimbra,2007/5/23 2:00,2007/5/25 2:00
http://www.wikidata.org/entity/Q106339516,"IFIP Wireless Days, WD 2013, Valencia, Spain, November 13-15, 2013",Wireless Days 2013,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q8818,Valencia,2013/11/13 1:00,2013/11/15 1:00
http://www.wikidata.org/entity/Q106339517,"IFIP Wireless Days Conference 2012, Ireland, November 21-23, 2012",Wireless Days 2012,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,2012/11/21 1:00,2012/11/23 1:00
http://www.wikidata.org/entity/Q106339518,"IFIP Wireless Days Conference 2011, Niagara Falls, ON, Canada, October 10-12, 2011",Wireless Days 2011,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q274120,Niagara Falls,2011/10/10 2:00,2011/10/12 2:00
http://www.wikidata.org/entity/Q106339519,"2017 Wireless Telecommunications Symposium, WTS 2017, Chicago, IL, USA, April 26-28, 2017",WTS 2017,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1297,Chicago,2017/4/26 2:00,2017/4/28 2:00
http://www.wikidata.org/entity/Q106339520,"2012 Wireless Telecommunications Symposium, WTS 2012, London, United Kingdom, April 18-20, 2012",WTS 2012,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84,London,2012/4/18 2:00,2012/4/20 2:00
http://www.wikidata.org/entity/Q106339521,"2010 Wireless Telecommunications Symposium, WTS, 2010, Tampa, FL, USA, April 21-23, 2010",WTS 2010,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49255,Tampa,2010/4/21 2:00,2010/4/23 2:00
http://www.wikidata.org/entity/Q106339522,"8th IFIP Wireless and Mobile Networking Conference, WMNC 2015, Munich, Germany, October 5-7, 2015",WMNC 2015,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1726,Munich,2015/10/5 2:00,2015/10/7 2:00
http://www.wikidata.org/entity/Q106339523,"5th Joint IFIP Wireless and Mobile Networking Conference, WMNC 2012, Bratislava, Slovakia, September 19-21, 2012",WMNC 2012,http://www.wikidata.org/entity/Q214,Slovakia,http://www.wikidata.org/entity/Q1780,Bratislava,2012/9/19 2:00,2012/9/21 2:00
http://www.wikidata.org/entity/Q106339524,"3rd Joint IFIP Wireless and Mobile Networking Conference, WMNC 2010, Budapest, Hungary, 13-15 October, 2010",WMNC 2010,http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q1781,Budapest,2010/10/13 2:00,2010/10/15 2:00
http://www.wikidata.org/entity/Q106339525,"23rd Wireless and Optical Communication Conference, WOCC 2014, Newark, NJ, USA, May 9-10, 2014",WOCC 2014,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q25395,Newark,2014/5/9 2:00,2014/5/10 2:00
http://www.wikidata.org/entity/Q106339527,"Seventh IEEE International Conference on Wireless, Mobile and Ubiquitous Technology in Education, WMUTE 2012, Takamatsu, Kagawa, Japan, March 27-30, 2012",WMUTE 2012,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200707,Takamatsu,2012/3/27 2:00,2012/3/30 2:00
http://www.wikidata.org/entity/Q106339528,"13th Working IEEE/IFIP Conference on Software Architecture, WICSA 2016, Venice, Italy, April 5-8, 2016",WICSA 2016,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q641,Venice,2016/4/5 2:00,2016/4/8 2:00
http://www.wikidata.org/entity/Q106339529,"12th Working IEEE/IFIP Conference on Software Architecture, WICSA 2015, Montreal, QC, Canada, May 4-8, 2015",WICSA 2015,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q340,Montreal,2015/5/4 2:00,2015/5/8 2:00
http://www.wikidata.org/entity/Q106339530,"2014 IEEE/IFIP Conference on Software Architecture, WICSA 2014, Sydney, Australia, April 7-11, 2014",WICSA 2014,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q3130,Sydney,2014/4/7 2:00,2014/4/11 2:00
http://www.wikidata.org/entity/Q106339532,"9th Working IEEE/IFIP Conference on Software Architecture, WICSA 2011, Boulder, Colorado, USA, June 20-24, 2011",WICSA 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q192517,Boulder,2011/6/20 2:00,2011/6/24 2:00
http://www.wikidata.org/entity/Q106339593,"Advanced Robotics and its Social Impacts, ARSO 2011, Menlo Park, CA, USA, October 2-4, 2011",ARSO 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q74195,Menlo Park,2011/10/2 2:00,2011/10/4 2:00
http://www.wikidata.org/entity/Q106339623,"4th Symposium on Configuration Analytics and Automation, SafeConfig 2011, Arlington, VA, USA, October 31 - November 1, 2011",SafeConfig 2011,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q107126,Arlington County,2011/10/31 1:00,2011/11/1 1:00
http://www.wikidata.org/entity/Q106339634,"CIPS-SIGHAN Joint Conference on Chinese Language Processing, Beijing, China, August 28-29, 2010",CIPS-SIGHAN 2010,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q956,Beijing,2010/8/28 2:00,2010/8/29 2:00
http://www.wikidata.org/entity/Q106339732,"Third International Conference on Knowledge Discovery and Data Mining, WKDD 2010, Phuket, Thailand, 9-10 January 2010",WKDD 2010,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q844430,Phuket,2010/1/9 1:00,2010/1/10 1:00
http://www.wikidata.org/entity/Q106339738,"Language Descriptions, Tools and Applications, LDTA 2011, Saarbrücken, Germany, March 26-27, 2011",LDTA@ETAPS 2011,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q1724,Saarbrücken,2011/3/26 1:00,2011/3/27 1:00
http://www.wikidata.org/entity/Q106339811,"Rapid Simulation and Performance Evaluation: Methods and Tools, RAPIDO 2019, Valencia, Spain, January 21-23, 2019",RAPIDO 2019,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q8818,Valencia,2019/1/21 1:00,2019/1/23 1:00
http://www.wikidata.org/entity/Q106339879,"Artificial Life 13: Thirteenth International Conference on the Simulation and Synthesis of Living Systems, East Lansing, Michigan, USA, July 19-22, 2012",ALIFE 2012,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q871265,East Lansing,2012/7/19 2:00,2012/7/22 2:00
http://www.wikidata.org/entity/Q106339889,"International Conference on Underwater Networks & Systems, WUWNet 2017, Halifax, NS, Canada, November 6-8, 2017",WUWNet 2017,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q2141,Halifax,2017/11/6 1:00,2017/11/8 1:00
http://www.wikidata.org/entity/Q106339890,"Conference on Underwater Networks and Systems, WUWNet 2013, Kaohsiung, Taiwan, November 11-13, 2013",WUWNet 2013,http://www.wikidata.org/entity/Q716489,Republic of Taiwan,http://www.wikidata.org/entity/Q181557,Kaohsiung,2013/11/11 1:00,2013/11/13 1:00
http://www.wikidata.org/entity/Q106339892,"Information Security Education. Information Security in Action - 13th IFIP WG 11.8 World Conference, WISE 13, Maribor, Slovenia, September 21-23, 2020",World Conference on Information Security Education 2020,http://www.wikidata.org/entity/Q215,Slovenia,http://www.wikidata.org/entity/Q1010,Maribor,2020/9/21 2:00,2020/9/23 2:00
http://www.wikidata.org/entity/Q106339893,"Information Security Education. Education in Proactive Information Security - 12th IFIP WG 11.8 World Conference WISE 12, Lisbon, Portugal, June 25-27, 2019",World Conference on Information Security Education 2019,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q597,Lisbon,2019/6/25 2:00,2019/6/27 2:00
http://www.wikidata.org/entity/Q106339895,"Information Security Education - Towards a Cybersecure Society - 11th IFIP WG 11.8 World Conference, WISE 11, Held at the 24th IFIP World Computer Congress, WCC 2018, Poznan, Poland, September 18-20, 2018",World Conference on Information Security Education 2018,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q268,Poznań,2018/9/18 2:00,2018/9/20 2:00
http://www.wikidata.org/entity/Q106339896,"WebNet 98 - World Conference on the WWW and Internet & Intranet, Orlando, Florida, USA, November 7-12, 1998",WebNet 1998,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49233,Orlando,1998/11/7 1:00,1998/11/12 1:00
http://www.wikidata.org/entity/Q106339898,"2015 World Congress on Internet Security, WorldCIS 2015, Dublin, Ireland, October 19-21, 2015",WorldCIS 2015,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,2015/10/19 2:00,2015/10/21 2:00
http://www.wikidata.org/entity/Q106339900,"2012 World Congress on Internet Security, WorldCIS 2012, Guelph, ON, Canada, June 10-12, 2012",WorldCIS 2012,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q504114,Guelph,2012/6/10 2:00,2012/6/12 2:00
http://www.wikidata.org/entity/Q106339903,"4th IEEE World Forum on Internet of Things, WF-IoT 2018, Singapore, February 5-8, 2018",WF-IoT 2018,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q334,Singapore,2018/2/5 1:00,2018/2/8 1:00
http://www.wikidata.org/entity/Q106339905,"17th Wuhan International Conference on E-Business, WHICEB 2018, Wuhan, China, May 25-27, 2018",WHICEB 2018,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11746,Wuhan,2018/5/25 2:00,2018/5/27 2:00
http://www.wikidata.org/entity/Q106339906,"16th Wuhan International Conference on E-Business, WHICEB 2017, Wuhan, China, May 26-28, 2017",WHICEB 2017,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11746,Wuhan,2017/5/26 2:00,2017/5/28 2:00
http://www.wikidata.org/entity/Q106339908,"Thirteenth Wuhan International Conference on E-Business, WHICEB 2014, Wuhan, China, May 31 - June 1, 2014",WHICEB 2014,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11746,Wuhan,2014/5/31 2:00,2014/6/1 2:00
http://www.wikidata.org/entity/Q106426598,"Compiler Construction, 6th International Conference, CC'96, Linköping, Sweden, April 24-26, 1996",CC 1996,http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q25413,Linköping,1996/4/24 2:00,1996/4/26 2:00
http://www.wikidata.org/entity/Q106426599,"Compiler Construction, 5th International Conference, CC'94, Edinburgh, UK, April 7-9, 1994",CC 1994,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q23436,Edinburgh,1994/4/7 2:00,1994/4/9 2:00
http://www.wikidata.org/entity/Q106426600,"Compiler Construction, 4th International Conference on Compiler Construction, CC'92, Paderborn, Germany, October 5-7, 1992",CC 1992,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q2971,Paderborn,1992/10/5 2:00,1992/10/7 2:00
http://www.wikidata.org/entity/Q106426757,"CC '20: 29th International Conference on Compiler Construction, San Diego, CA, USA, February 22-23, 2020",CC 2020,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16552,San Diego,2020/2/22 1:00,2020/2/23 1:00
http://www.wikidata.org/entity/Q106426758,"28th International Conference on Compiler Construction, CC 2019, Washington, DC, USA, February 16-17, 2019",CC 2019,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",2019/2/16 1:00,2019/2/17 1:00
http://www.wikidata.org/entity/Q106426930,"Fundamental Approaches to Software Engineering - 23rd International Conference, FASE 2020, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2020, Dublin, Ireland, April 25-30, 2020",FASE 2020,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,2020/4/25 2:00,2020/4/30 2:00
http://www.wikidata.org/entity/Q106426931,"Fundamental Approaches to Software Engineering - 16th International Conference, FASE 2013, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2013, Rome, Italy, March 16-24, 2013",FASE 2013,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q220,Rome,2013/3/16 1:00,2013/3/24 1:00
http://www.wikidata.org/entity/Q106426932,"Fundamental Approaches to Software Engineering, 5th International Conference, FASE 2002, held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2002, Grenoble, France, April 8-12, 2002",FASE 2002,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q1289,Grenoble,2002/4/8 2:00,2002/4/12 2:00
http://www.wikidata.org/entity/Q106426933,"Fundamental Approaches to Software Engineering, 4th International Conference, FASE 2001 Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2001 Genova, Italy, April 2-6, 2001",FASE 2001,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q1449,Genoa,2001/4/2 2:00,2001/4/6 2:00
http://www.wikidata.org/entity/Q106426934,"Fundamental Approaches to Software Engineering, Third Internationsl Conference, FASE 2000, Held as Part of the European Joint Conferences on the Theory and Practice of Software, ETAPS 2000, Berlin, Germany, March 25 - April 2, 2000",FASE 2000,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q64,Berlin,2000/3/25 1:00,2000/4/2 2:00
http://www.wikidata.org/entity/Q106426935,"Compiler Construction - 24th International Conference, CC 2015, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2015, London, UK, April 11-18, 2015",CC 2015,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84,London,2015/4/11 2:00,2015/4/18 2:00
